"","Genus","value","Type"
"1291","Ruminococcus 2","NA","PC04925-Seq.2000_Diff"
"1292","Sellimonas","NA","PC04925-Seq.2000_Diff"
"1293","Serratia","NA","PC04925-Seq.2000_Diff"
"1294","Succiniclasticum","NA","PC04925-Seq.2000_Diff"
"1295","Tyzzerella","NA","PC04925-Seq.2000_Diff"
"1296","Tyzzerella 3","NA","PC04925-Seq.2000_Diff"
"1297","Acinetobacter","NA","PC07578-MSA1000_Diff"
"1298","Actinomyces","NA","PC07578-MSA1000_Diff"
"1299","Alistipes","NA","PC07578-MSA1000_Diff"
"1300","Anaerostipes","NA","PC07578-MSA1000_Diff"
"1301","Bacteroides","NA","PC07578-MSA1000_Diff"
"1302","Bifidobacterium","NA","PC07578-MSA1000_Diff"
"1303","Bilophila","NA","PC07578-MSA1000_Diff"
"1304","Clostridium","NA","PC07578-MSA1000_Diff"
"1305","Lachnoclostridium","NA","PC07578-MSA1000_Diff"
"1306","Collinsella","NA","PC07578-MSA1000_Diff"
"1307","Coprobacillus","NA","PC07578-MSA1000_Diff"
"1308","Cryptococcus",NA,"PC07578-MSA1000_Diff"
"1309","Deinococcus","NA","PC07578-MSA1000_Diff"
"1310","Enterococcus","NaN","PC07578-MSA1000_Diff"
"1311","Fusobacterium","NA","PC07578-MSA1000_Diff"
"1312","Helicobacter","NA","PC07578-MSA1000_Diff"
"1313","Listeria","NaN","PC07578-MSA1000_Diff"
"1314","Neisseria","NA","PC07578-MSA1000_Diff"
"1315","Paenibacillus","NA","PC07578-MSA1000_Diff"
"1316","Parabacteroides","NA","PC07578-MSA1000_Diff"
"1317","Pediococcus","NA","PC07578-MSA1000_Diff"
"1318","Porphyromonadaceae","NA","PC07578-MSA1000_Diff"
"1319","Propionibacterium","NA","PC07578-MSA1000_Diff"
"1320","Pseudomonas","NaN","PC07578-MSA1000_Diff"
"1321","Pyramidobacter","NA","PC07578-MSA1000_Diff"
"1322","Ralstonia","NA","PC07578-MSA1000_Diff"
"1323","Rhodobacter","NA","PC07578-MSA1000_Diff"
"1324","Saccharomyces",NA,"PC07578-MSA1000_Diff"
"1325","Salmonella",NA,"PC07578-MSA1000_Diff"
"1326","Streptococcus","NA","PC07578-MSA1000_Diff"
"1327","Subdoligranulum","NA","PC07578-MSA1000_Diff"
"1328","[Clostridium] innocuum group","NA","PC07578-MSA1000_Diff"
"1329","[Eubacterium] coprostanoligenes group","NA","PC07578-MSA1000_Diff"
"1330","[Eubacterium] eligens group","NA","PC07578-MSA1000_Diff"
"1331","[Eubacterium] hallii group","NA","PC07578-MSA1000_Diff"
"1332","[Eubacterium] rectale group","NA","PC07578-MSA1000_Diff"
"1333","[Eubacterium] ventriosum group","NA","PC07578-MSA1000_Diff"
"1334","[Eubacterium] xylanophilum group","NA","PC07578-MSA1000_Diff"
"1335","[Ruminococcus] gauvreauii group","NA","PC07578-MSA1000_Diff"
"1336","[Ruminococcus] torques group","NA","PC07578-MSA1000_Diff"
"1337","Adlercreutzia","NA","PC07578-MSA1000_Diff"
"1338","Akkermansia","NA","PC07578-MSA1000_Diff"
"1339","Ambiguous_taxa","NA","PC07578-MSA1000_Diff"
"1340","Anaerofilum","NA","PC07578-MSA1000_Diff"
"1341","Anaerotruncus","NA","PC07578-MSA1000_Diff"
"1342","Blautia","NA","PC07578-MSA1000_Diff"
"1343","Butyricicoccus","NA","PC07578-MSA1000_Diff"
"1344","Candidatus Stoquefichus","NA","PC07578-MSA1000_Diff"
"1345","Carnobacterium","NA","PC07578-MSA1000_Diff"
"1346","Christensenellaceae R-7 group","NA","PC07578-MSA1000_Diff"
"1347","Clostridium sensu stricto 1","NA","PC07578-MSA1000_Diff"
"1348","Coprococcus 1","NA","PC07578-MSA1000_Diff"
"1349","Coprococcus 2","NA","PC07578-MSA1000_Diff"
"1350","Coprococcus 3","NA","PC07578-MSA1000_Diff"
"1351","Defluviitaleaceae UCG-011","NA","PC07578-MSA1000_Diff"
"1352","Dialister","NA","PC07578-MSA1000_Diff"
"1353","Dorea","NA","PC07578-MSA1000_Diff"
"1354","Eisenbergiella","NA","PC07578-MSA1000_Diff"
"1355","Enterobacter","NA","PC07578-MSA1000_Diff"
"1356","Erwinia","NA","PC07578-MSA1000_Diff"
"1357","Erysipelatoclostridium","NA","PC07578-MSA1000_Diff"
"1358","Erysipelotrichaceae UCG-003","NA","PC07578-MSA1000_Diff"
"1359","Faecalibacterium","NA","PC07578-MSA1000_Diff"
"1360","Family XIII AD3011 group","NA","PC07578-MSA1000_Diff"
"1361","Flavonifractor","NA","PC07578-MSA1000_Diff"
"1362","Fusicatenibacter","NA","PC07578-MSA1000_Diff"
"1363","Gordonibacter","NA","PC07578-MSA1000_Diff"
"1364","Gossypium arboreum","NA","PC07578-MSA1000_Diff"
"1365","Holdemania","NA","PC07578-MSA1000_Diff"
"1366","Hungatella","NA","PC07578-MSA1000_Diff"
"1367","Intestinibacter","NA","PC07578-MSA1000_Diff"
"1368","Intestinimonas","NA","PC07578-MSA1000_Diff"
"1369","Kluyvera","NA","PC07578-MSA1000_Diff"
"1370","Lachnospira","NA","PC07578-MSA1000_Diff"
"1371","Lachnospiraceae FCS020 group","NA","PC07578-MSA1000_Diff"
"1372","Lachnospiraceae ND3007 group","NA","PC07578-MSA1000_Diff"
"1373","Lachnospiraceae NK4A136 group","NA","PC07578-MSA1000_Diff"
"1374","Lachnospiraceae UCG-001","NA","PC07578-MSA1000_Diff"
"1375","Lachnospiraceae UCG-004","NA","PC07578-MSA1000_Diff"
"1376","Lachnospiraceae UCG-008","NA","PC07578-MSA1000_Diff"
"1377","Lactonifactor","NA","PC07578-MSA1000_Diff"
"1378","Marvinbryantia","NA","PC07578-MSA1000_Diff"
"1379","Odoribacter","NA","PC07578-MSA1000_Diff"
"1380","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-MSA1000_Diff"
"1381","Other","NA","PC07578-MSA1000_Diff"
"1382","Oxalobacter","NA","PC07578-MSA1000_Diff"
"1383","Parasutterella","NA","PC07578-MSA1000_Diff"
"1384","Phascolarctobacterium","NA","PC07578-MSA1000_Diff"
"1385","Porphyromonas","NA","PC07578-MSA1000_Diff"
"1386","Raoultella","NA","PC07578-MSA1000_Diff"
"1387","Roseburia","NA","PC07578-MSA1000_Diff"
"1388","Ruminiclostridium","NA","PC07578-MSA1000_Diff"
"1389","Ruminiclostridium 5","NA","PC07578-MSA1000_Diff"
"1390","Ruminiclostridium 9","NA","PC07578-MSA1000_Diff"
"1391","Ruminococcaceae NK4A214 group","NA","PC07578-MSA1000_Diff"
"1392","Ruminococcaceae UCG-002","NA","PC07578-MSA1000_Diff"
"1393","Ruminococcaceae UCG-003","NA","PC07578-MSA1000_Diff"
"1394","Ruminococcaceae UCG-004","NA","PC07578-MSA1000_Diff"
"1395","Ruminococcaceae UCG-005","NA","PC07578-MSA1000_Diff"
"1396","Ruminococcaceae UCG-013","NA","PC07578-MSA1000_Diff"
"1397","Ruminococcaceae UCG-014","NA","PC07578-MSA1000_Diff"
"1398","Ruminococcus 1","NA","PC07578-MSA1000_Diff"
"1399","Ruminococcus 2","NA","PC07578-MSA1000_Diff"
"1400","Sellimonas","NA","PC07578-MSA1000_Diff"
"1401","Serratia","NA","PC07578-MSA1000_Diff"
"1402","Succiniclasticum","NA","PC07578-MSA1000_Diff"
"1403","Tyzzerella","NA","PC07578-MSA1000_Diff"
"1404","Tyzzerella 3","NA","PC07578-MSA1000_Diff"
"1405","Acinetobacter","NA","PC07578-MSA1001_Diff"
"1406","Actinomyces","NA","PC07578-MSA1001_Diff"
"1407","Alistipes","NA","PC07578-MSA1001_Diff"
"1408","Anaerostipes","NA","PC07578-MSA1001_Diff"
"1409","Bacteroides","NA","PC07578-MSA1001_Diff"
"1410","Bifidobacterium","NA","PC07578-MSA1001_Diff"
"1411","Bilophila","NA","PC07578-MSA1001_Diff"
"1412","Clostridium","NA","PC07578-MSA1001_Diff"
"1413","Lachnoclostridium","NA","PC07578-MSA1001_Diff"
"1414","Collinsella","NA","PC07578-MSA1001_Diff"
"1415","Coprobacillus","NA","PC07578-MSA1001_Diff"
"1416","Cryptococcus",NA,"PC07578-MSA1001_Diff"
"1417","Deinococcus","NA","PC07578-MSA1001_Diff"
"1418","Enterococcus","-99.6356415441511","PC07578-MSA1001_Diff"
"1419","Fusobacterium","NA","PC07578-MSA1001_Diff"
"1420","Helicobacter","NA","PC07578-MSA1001_Diff"
"1421","Listeria","-99.948436996455","PC07578-MSA1001_Diff"
"1422","Neisseria","NA","PC07578-MSA1001_Diff"
"1423","Paenibacillus","NA","PC07578-MSA1001_Diff"
"1424","Parabacteroides","NA","PC07578-MSA1001_Diff"
"1425","Pediococcus","NA","PC07578-MSA1001_Diff"
"1426","Porphyromonadaceae","NA","PC07578-MSA1001_Diff"
"1427","Propionibacterium","NA","PC07578-MSA1001_Diff"
"1428","Pseudomonas","-99.9940813815949","PC07578-MSA1001_Diff"
"1429","Pyramidobacter","NA","PC07578-MSA1001_Diff"
"1430","Ralstonia","NA","PC07578-MSA1001_Diff"
"1431","Rhodobacter","NA","PC07578-MSA1001_Diff"
"1432","Saccharomyces",NA,"PC07578-MSA1001_Diff"
"1433","Salmonella",NA,"PC07578-MSA1001_Diff"
"1434","Streptococcus","NA","PC07578-MSA1001_Diff"
"1435","Subdoligranulum","NA","PC07578-MSA1001_Diff"
"1436","[Clostridium] innocuum group","NA","PC07578-MSA1001_Diff"
"1437","[Eubacterium] coprostanoligenes group","NA","PC07578-MSA1001_Diff"
"1438","[Eubacterium] eligens group","NA","PC07578-MSA1001_Diff"
"1439","[Eubacterium] hallii group","NA","PC07578-MSA1001_Diff"
"1440","[Eubacterium] rectale group","NA","PC07578-MSA1001_Diff"
"1441","[Eubacterium] ventriosum group","NA","PC07578-MSA1001_Diff"
"1442","[Eubacterium] xylanophilum group","NA","PC07578-MSA1001_Diff"
"1443","[Ruminococcus] gauvreauii group","NA","PC07578-MSA1001_Diff"
"1444","[Ruminococcus] torques group","NA","PC07578-MSA1001_Diff"
"1445","Adlercreutzia","NA","PC07578-MSA1001_Diff"
"1446","Akkermansia","NA","PC07578-MSA1001_Diff"
"1447","Ambiguous_taxa","NA","PC07578-MSA1001_Diff"
"1448","Anaerofilum","NA","PC07578-MSA1001_Diff"
"1449","Anaerotruncus","NA","PC07578-MSA1001_Diff"
"1450","Blautia","NA","PC07578-MSA1001_Diff"
"1451","Butyricicoccus","NA","PC07578-MSA1001_Diff"
"1452","Candidatus Stoquefichus","NA","PC07578-MSA1001_Diff"
"1453","Carnobacterium","NA","PC07578-MSA1001_Diff"
"1454","Christensenellaceae R-7 group","NA","PC07578-MSA1001_Diff"
"1455","Clostridium sensu stricto 1","NA","PC07578-MSA1001_Diff"
"1456","Coprococcus 1","NA","PC07578-MSA1001_Diff"
"1457","Coprococcus 2","NA","PC07578-MSA1001_Diff"
"1458","Coprococcus 3","NA","PC07578-MSA1001_Diff"
"1459","Defluviitaleaceae UCG-011","NA","PC07578-MSA1001_Diff"
"1460","Dialister","NA","PC07578-MSA1001_Diff"
"1461","Dorea","NA","PC07578-MSA1001_Diff"
"1462","Eisenbergiella","NA","PC07578-MSA1001_Diff"
"1463","Enterobacter","NA","PC07578-MSA1001_Diff"
"1464","Erwinia","NA","PC07578-MSA1001_Diff"
"1465","Erysipelatoclostridium","NA","PC07578-MSA1001_Diff"
"1466","Erysipelotrichaceae UCG-003","NA","PC07578-MSA1001_Diff"
"1467","Faecalibacterium","NA","PC07578-MSA1001_Diff"
"1468","Family XIII AD3011 group","NA","PC07578-MSA1001_Diff"
"1469","Flavonifractor","NA","PC07578-MSA1001_Diff"
"1470","Fusicatenibacter","NA","PC07578-MSA1001_Diff"
"1471","Gordonibacter","NA","PC07578-MSA1001_Diff"
"1472","Gossypium arboreum","NA","PC07578-MSA1001_Diff"
"1473","Holdemania","NA","PC07578-MSA1001_Diff"
"1474","Hungatella","NA","PC07578-MSA1001_Diff"
"1475","Intestinibacter","NA","PC07578-MSA1001_Diff"
"1476","Intestinimonas","NA","PC07578-MSA1001_Diff"
"1477","Kluyvera","NA","PC07578-MSA1001_Diff"
"1478","Lachnospira","NA","PC07578-MSA1001_Diff"
"1479","Lachnospiraceae FCS020 group","NA","PC07578-MSA1001_Diff"
"1480","Lachnospiraceae ND3007 group","NA","PC07578-MSA1001_Diff"
"1481","Lachnospiraceae NK4A136 group","NA","PC07578-MSA1001_Diff"
"1482","Lachnospiraceae UCG-001","NA","PC07578-MSA1001_Diff"
"1483","Lachnospiraceae UCG-004","NA","PC07578-MSA1001_Diff"
"1484","Lachnospiraceae UCG-008","NA","PC07578-MSA1001_Diff"
"1485","Lactonifactor","NA","PC07578-MSA1001_Diff"
"1486","Marvinbryantia","NA","PC07578-MSA1001_Diff"
"1487","Odoribacter","NA","PC07578-MSA1001_Diff"
"1488","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-MSA1001_Diff"
"1489","Other","NA","PC07578-MSA1001_Diff"
"1490","Oxalobacter","NA","PC07578-MSA1001_Diff"
"1491","Parasutterella","NA","PC07578-MSA1001_Diff"
"1492","Phascolarctobacterium","NA","PC07578-MSA1001_Diff"
"1493","Porphyromonas","NA","PC07578-MSA1001_Diff"
"1494","Raoultella","NA","PC07578-MSA1001_Diff"
"1495","Roseburia","NA","PC07578-MSA1001_Diff"
"1496","Ruminiclostridium","NA","PC07578-MSA1001_Diff"
"1497","Ruminiclostridium 5","NA","PC07578-MSA1001_Diff"
"1498","Ruminiclostridium 9","NA","PC07578-MSA1001_Diff"
"1499","Ruminococcaceae NK4A214 group","NA","PC07578-MSA1001_Diff"
"1500","Ruminococcaceae UCG-002","NA","PC07578-MSA1001_Diff"
"1501","Ruminococcaceae UCG-003","NA","PC07578-MSA1001_Diff"
"1502","Ruminococcaceae UCG-004","NA","PC07578-MSA1001_Diff"
"1503","Ruminococcaceae UCG-005","NA","PC07578-MSA1001_Diff"
"1504","Ruminococcaceae UCG-013","NA","PC07578-MSA1001_Diff"
"1505","Ruminococcaceae UCG-014","NA","PC07578-MSA1001_Diff"
"1506","Ruminococcus 1","NA","PC07578-MSA1001_Diff"
"1507","Ruminococcus 2","NA","PC07578-MSA1001_Diff"
"1508","Sellimonas","NA","PC07578-MSA1001_Diff"
"1509","Serratia","NA","PC07578-MSA1001_Diff"
"1510","Succiniclasticum","NA","PC07578-MSA1001_Diff"
"1511","Tyzzerella","NA","PC07578-MSA1001_Diff"
"1512","Tyzzerella 3","NA","PC07578-MSA1001_Diff"
"1513","Acinetobacter","NA","PC07578-MSA1002_Diff"
"1514","Actinomyces","NA","PC07578-MSA1002_Diff"
"1515","Alistipes","NA","PC07578-MSA1002_Diff"
"1516","Anaerostipes","NA","PC07578-MSA1002_Diff"
"1517","Bacteroides","NA","PC07578-MSA1002_Diff"
"1518","Bifidobacterium","NA","PC07578-MSA1002_Diff"
"1519","Bilophila","NA","PC07578-MSA1002_Diff"
"1520","Clostridium","NA","PC07578-MSA1002_Diff"
"1521","Lachnoclostridium","NA","PC07578-MSA1002_Diff"
"1522","Collinsella","NA","PC07578-MSA1002_Diff"
"1523","Coprobacillus","NA","PC07578-MSA1002_Diff"
"1524","Cryptococcus",NA,"PC07578-MSA1002_Diff"
"1525","Deinococcus","NA","PC07578-MSA1002_Diff"
"1526","Enterococcus","-79.9417920006435","PC07578-MSA1002_Diff"
"1527","Fusobacterium","NA","PC07578-MSA1002_Diff"
"1528","Helicobacter","NA","PC07578-MSA1002_Diff"
"1529","Listeria","-99.9585543229784","PC07578-MSA1002_Diff"
"1530","Neisseria","NA","PC07578-MSA1002_Diff"
"1531","Paenibacillus","NA","PC07578-MSA1002_Diff"
"1532","Parabacteroides","NA","PC07578-MSA1002_Diff"
"1533","Pediococcus","NA","PC07578-MSA1002_Diff"
"1534","Porphyromonadaceae","NA","PC07578-MSA1002_Diff"
"1535","Propionibacterium","NA","PC07578-MSA1002_Diff"
"1536","Pseudomonas","-91.6830343373474","PC07578-MSA1002_Diff"
"1537","Pyramidobacter","NA","PC07578-MSA1002_Diff"
"1538","Ralstonia","NA","PC07578-MSA1002_Diff"
"1539","Rhodobacter","NA","PC07578-MSA1002_Diff"
"1540","Saccharomyces",NA,"PC07578-MSA1002_Diff"
"1541","Salmonella",NA,"PC07578-MSA1002_Diff"
"1542","Streptococcus","NA","PC07578-MSA1002_Diff"
"1543","Subdoligranulum","NA","PC07578-MSA1002_Diff"
"1544","[Clostridium] innocuum group","NA","PC07578-MSA1002_Diff"
"1545","[Eubacterium] coprostanoligenes group","NA","PC07578-MSA1002_Diff"
"1546","[Eubacterium] eligens group","NA","PC07578-MSA1002_Diff"
"1547","[Eubacterium] hallii group","NA","PC07578-MSA1002_Diff"
"1548","[Eubacterium] rectale group","NA","PC07578-MSA1002_Diff"
"1549","[Eubacterium] ventriosum group","NA","PC07578-MSA1002_Diff"
"1550","[Eubacterium] xylanophilum group","NA","PC07578-MSA1002_Diff"
"1551","[Ruminococcus] gauvreauii group","NA","PC07578-MSA1002_Diff"
"1552","[Ruminococcus] torques group","NA","PC07578-MSA1002_Diff"
"1553","Adlercreutzia","NA","PC07578-MSA1002_Diff"
"1554","Akkermansia","NA","PC07578-MSA1002_Diff"
"1555","Ambiguous_taxa","NA","PC07578-MSA1002_Diff"
"1556","Anaerofilum","NA","PC07578-MSA1002_Diff"
"1557","Anaerotruncus","NA","PC07578-MSA1002_Diff"
"1558","Blautia","NA","PC07578-MSA1002_Diff"
"1559","Butyricicoccus","NA","PC07578-MSA1002_Diff"
"1560","Candidatus Stoquefichus","NA","PC07578-MSA1002_Diff"
"1561","Carnobacterium","NA","PC07578-MSA1002_Diff"
"1562","Christensenellaceae R-7 group","NA","PC07578-MSA1002_Diff"
"1563","Clostridium sensu stricto 1","NA","PC07578-MSA1002_Diff"
"1564","Coprococcus 1","NA","PC07578-MSA1002_Diff"
"1565","Coprococcus 2","NA","PC07578-MSA1002_Diff"
"1566","Coprococcus 3","NA","PC07578-MSA1002_Diff"
"1567","Defluviitaleaceae UCG-011","NA","PC07578-MSA1002_Diff"
"1568","Dialister","NA","PC07578-MSA1002_Diff"
"1569","Dorea","NA","PC07578-MSA1002_Diff"
"1570","Eisenbergiella","NA","PC07578-MSA1002_Diff"
"1571","Enterobacter","NA","PC07578-MSA1002_Diff"
"1572","Erwinia","NA","PC07578-MSA1002_Diff"
"1573","Erysipelatoclostridium","NA","PC07578-MSA1002_Diff"
"1574","Erysipelotrichaceae UCG-003","NA","PC07578-MSA1002_Diff"
"1575","Faecalibacterium","NA","PC07578-MSA1002_Diff"
"1576","Family XIII AD3011 group","NA","PC07578-MSA1002_Diff"
"1577","Flavonifractor","NA","PC07578-MSA1002_Diff"
"1578","Fusicatenibacter","NA","PC07578-MSA1002_Diff"
"1579","Gordonibacter","NA","PC07578-MSA1002_Diff"
"1580","Gossypium arboreum","NA","PC07578-MSA1002_Diff"
"1581","Holdemania","NA","PC07578-MSA1002_Diff"
"1582","Hungatella","NA","PC07578-MSA1002_Diff"
"1583","Intestinibacter","NA","PC07578-MSA1002_Diff"
"1584","Intestinimonas","NA","PC07578-MSA1002_Diff"
"1585","Kluyvera","NA","PC07578-MSA1002_Diff"
"1586","Lachnospira","NA","PC07578-MSA1002_Diff"
"1587","Lachnospiraceae FCS020 group","NA","PC07578-MSA1002_Diff"
"1588","Lachnospiraceae ND3007 group","NA","PC07578-MSA1002_Diff"
"1589","Lachnospiraceae NK4A136 group","NA","PC07578-MSA1002_Diff"
"1590","Lachnospiraceae UCG-001","NA","PC07578-MSA1002_Diff"
"1591","Lachnospiraceae UCG-004","NA","PC07578-MSA1002_Diff"
"1592","Lachnospiraceae UCG-008","NA","PC07578-MSA1002_Diff"
"1593","Lactonifactor","NA","PC07578-MSA1002_Diff"
"1594","Marvinbryantia","NA","PC07578-MSA1002_Diff"
"1595","Odoribacter","NA","PC07578-MSA1002_Diff"
"1596","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-MSA1002_Diff"
"1597","Other","NA","PC07578-MSA1002_Diff"
"1598","Oxalobacter","NA","PC07578-MSA1002_Diff"
"1599","Parasutterella","NA","PC07578-MSA1002_Diff"
"1600","Phascolarctobacterium","NA","PC07578-MSA1002_Diff"
"1601","Porphyromonas","NA","PC07578-MSA1002_Diff"
"1602","Raoultella","NA","PC07578-MSA1002_Diff"
"1603","Roseburia","NA","PC07578-MSA1002_Diff"
"1604","Ruminiclostridium","NA","PC07578-MSA1002_Diff"
"1605","Ruminiclostridium 5","NA","PC07578-MSA1002_Diff"
"1606","Ruminiclostridium 9","NA","PC07578-MSA1002_Diff"
"1607","Ruminococcaceae NK4A214 group","NA","PC07578-MSA1002_Diff"
"1608","Ruminococcaceae UCG-002","NA","PC07578-MSA1002_Diff"
"1609","Ruminococcaceae UCG-003","NA","PC07578-MSA1002_Diff"
"1610","Ruminococcaceae UCG-004","NA","PC07578-MSA1002_Diff"
"1611","Ruminococcaceae UCG-005","NA","PC07578-MSA1002_Diff"
"1612","Ruminococcaceae UCG-013","NA","PC07578-MSA1002_Diff"
"1613","Ruminococcaceae UCG-014","NA","PC07578-MSA1002_Diff"
"1614","Ruminococcus 1","NA","PC07578-MSA1002_Diff"
"1615","Ruminococcus 2","NA","PC07578-MSA1002_Diff"
"1616","Sellimonas","NA","PC07578-MSA1002_Diff"
"1617","Serratia","NA","PC07578-MSA1002_Diff"
"1618","Succiniclasticum","NA","PC07578-MSA1002_Diff"
"1619","Tyzzerella","NA","PC07578-MSA1002_Diff"
"1620","Tyzzerella 3","NA","PC07578-MSA1002_Diff"
"1621","Acinetobacter","NA","PC07578-MSA1003_Diff"
"1622","Actinomyces","NA","PC07578-MSA1003_Diff"
"1623","Alistipes","NA","PC07578-MSA1003_Diff"
"1624","Anaerostipes","NA","PC07578-MSA1003_Diff"
"1625","Bacteroides","NA","PC07578-MSA1003_Diff"
"1626","Bifidobacterium","NA","PC07578-MSA1003_Diff"
"1627","Bilophila","NA","PC07578-MSA1003_Diff"
"1628","Clostridium","NA","PC07578-MSA1003_Diff"
"1629","Lachnoclostridium","NA","PC07578-MSA1003_Diff"
"1630","Collinsella","NA","PC07578-MSA1003_Diff"
"1631","Coprobacillus","NA","PC07578-MSA1003_Diff"
"1632","Cryptococcus",NA,"PC07578-MSA1003_Diff"
"1633","Deinococcus","NA","PC07578-MSA1003_Diff"
"1634","Enterococcus","-99.7341284429037","PC07578-MSA1003_Diff"
"1635","Fusobacterium","NA","PC07578-MSA1003_Diff"
"1636","Helicobacter","NA","PC07578-MSA1003_Diff"
"1637","Listeria","-99.940728367538","PC07578-MSA1003_Diff"
"1638","Neisseria","NA","PC07578-MSA1003_Diff"
"1639","Paenibacillus","NA","PC07578-MSA1003_Diff"
"1640","Parabacteroides","NA","PC07578-MSA1003_Diff"
"1641","Pediococcus","NA","PC07578-MSA1003_Diff"
"1642","Porphyromonadaceae","NA","PC07578-MSA1003_Diff"
"1643","Propionibacterium","NA","PC07578-MSA1003_Diff"
"1644","Pseudomonas","-97.856914115527","PC07578-MSA1003_Diff"
"1645","Pyramidobacter","NA","PC07578-MSA1003_Diff"
"1646","Ralstonia","NA","PC07578-MSA1003_Diff"
"1647","Rhodobacter","NA","PC07578-MSA1003_Diff"
"1648","Saccharomyces",NA,"PC07578-MSA1003_Diff"
"1649","Salmonella",NA,"PC07578-MSA1003_Diff"
"1650","Streptococcus","NA","PC07578-MSA1003_Diff"
"1651","Subdoligranulum","NA","PC07578-MSA1003_Diff"
"1652","[Clostridium] innocuum group","NA","PC07578-MSA1003_Diff"
"1653","[Eubacterium] coprostanoligenes group","NA","PC07578-MSA1003_Diff"
"1654","[Eubacterium] eligens group","NA","PC07578-MSA1003_Diff"
"1655","[Eubacterium] hallii group","NA","PC07578-MSA1003_Diff"
"1656","[Eubacterium] rectale group","NA","PC07578-MSA1003_Diff"
"1657","[Eubacterium] ventriosum group","NA","PC07578-MSA1003_Diff"
"1658","[Eubacterium] xylanophilum group","NA","PC07578-MSA1003_Diff"
"1659","[Ruminococcus] gauvreauii group","NA","PC07578-MSA1003_Diff"
"1660","[Ruminococcus] torques group","NA","PC07578-MSA1003_Diff"
"1661","Adlercreutzia","NA","PC07578-MSA1003_Diff"
"1662","Akkermansia","NA","PC07578-MSA1003_Diff"
"1663","Ambiguous_taxa","NA","PC07578-MSA1003_Diff"
"1664","Anaerofilum","NA","PC07578-MSA1003_Diff"
"1665","Anaerotruncus","NA","PC07578-MSA1003_Diff"
"1666","Blautia","NA","PC07578-MSA1003_Diff"
"1667","Butyricicoccus","NA","PC07578-MSA1003_Diff"
"1668","Candidatus Stoquefichus","NA","PC07578-MSA1003_Diff"
"1669","Carnobacterium","NA","PC07578-MSA1003_Diff"
"1670","Christensenellaceae R-7 group","NA","PC07578-MSA1003_Diff"
"1671","Clostridium sensu stricto 1","NA","PC07578-MSA1003_Diff"
"1672","Coprococcus 1","NA","PC07578-MSA1003_Diff"
"1673","Coprococcus 2","NA","PC07578-MSA1003_Diff"
"1674","Coprococcus 3","NA","PC07578-MSA1003_Diff"
"1675","Defluviitaleaceae UCG-011","NA","PC07578-MSA1003_Diff"
"1676","Dialister","NA","PC07578-MSA1003_Diff"
"1677","Dorea","NA","PC07578-MSA1003_Diff"
"1678","Eisenbergiella","NA","PC07578-MSA1003_Diff"
"1679","Enterobacter","NA","PC07578-MSA1003_Diff"
"1680","Erwinia","NA","PC07578-MSA1003_Diff"
"1681","Erysipelatoclostridium","NA","PC07578-MSA1003_Diff"
"1682","Erysipelotrichaceae UCG-003","NA","PC07578-MSA1003_Diff"
"1683","Faecalibacterium","NA","PC07578-MSA1003_Diff"
"1684","Family XIII AD3011 group","NA","PC07578-MSA1003_Diff"
"1685","Flavonifractor","NA","PC07578-MSA1003_Diff"
"1686","Fusicatenibacter","NA","PC07578-MSA1003_Diff"
"1687","Gordonibacter","NA","PC07578-MSA1003_Diff"
"1688","Gossypium arboreum","NA","PC07578-MSA1003_Diff"
"1689","Holdemania","NA","PC07578-MSA1003_Diff"
"1690","Hungatella","NA","PC07578-MSA1003_Diff"
"1691","Intestinibacter","NA","PC07578-MSA1003_Diff"
"1692","Intestinimonas","NA","PC07578-MSA1003_Diff"
"1693","Kluyvera","NA","PC07578-MSA1003_Diff"
"1694","Lachnospira","NA","PC07578-MSA1003_Diff"
"1695","Lachnospiraceae FCS020 group","NA","PC07578-MSA1003_Diff"
"1696","Lachnospiraceae ND3007 group","NA","PC07578-MSA1003_Diff"
"1697","Lachnospiraceae NK4A136 group","NA","PC07578-MSA1003_Diff"
"1698","Lachnospiraceae UCG-001","NA","PC07578-MSA1003_Diff"
"1699","Lachnospiraceae UCG-004","NA","PC07578-MSA1003_Diff"
"1700","Lachnospiraceae UCG-008","NA","PC07578-MSA1003_Diff"
"1701","Lactonifactor","NA","PC07578-MSA1003_Diff"
"1702","Marvinbryantia","NA","PC07578-MSA1003_Diff"
"1703","Odoribacter","NA","PC07578-MSA1003_Diff"
"1704","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-MSA1003_Diff"
"1705","Other","NA","PC07578-MSA1003_Diff"
"1706","Oxalobacter","NA","PC07578-MSA1003_Diff"
"1707","Parasutterella","NA","PC07578-MSA1003_Diff"
"1708","Phascolarctobacterium","NA","PC07578-MSA1003_Diff"
"1709","Porphyromonas","NA","PC07578-MSA1003_Diff"
"1710","Raoultella","NA","PC07578-MSA1003_Diff"
"1711","Roseburia","NA","PC07578-MSA1003_Diff"
"1712","Ruminiclostridium","NA","PC07578-MSA1003_Diff"
"1713","Ruminiclostridium 5","NA","PC07578-MSA1003_Diff"
"1714","Ruminiclostridium 9","NA","PC07578-MSA1003_Diff"
