"","Genus","value","Type"
"1294","Eisenbergiella","NA","PC04925-Seq.2000_Diff"
"1295","Enterobacter","NA","PC04925-Seq.2000_Diff"
"1296","Erwinia","NA","PC04925-Seq.2000_Diff"
"1297","Erysipelatoclostridium","NA","PC04925-Seq.2000_Diff"
"1298","Erysipelotrichaceae UCG-003","NA","PC04925-Seq.2000_Diff"
"1299","Faecalibacterium","NA","PC04925-Seq.2000_Diff"
"1300","Family XIII AD3011 group","NA","PC04925-Seq.2000_Diff"
"1301","Flavonifractor","NA","PC04925-Seq.2000_Diff"
"1302","Fusicatenibacter","NA","PC04925-Seq.2000_Diff"
"1303","Gordonibacter","NA","PC04925-Seq.2000_Diff"
"1304","Gossypium arboreum","NA","PC04925-Seq.2000_Diff"
"1305","Holdemania","NA","PC04925-Seq.2000_Diff"
"1306","Hungatella","NA","PC04925-Seq.2000_Diff"
"1307","Intestinibacter","NA","PC04925-Seq.2000_Diff"
"1308","Intestinimonas","NA","PC04925-Seq.2000_Diff"
"1309","Kluyvera","NA","PC04925-Seq.2000_Diff"
"1310","Lachnospira","NA","PC04925-Seq.2000_Diff"
"1311","Lachnospiraceae FCS020 group","NA","PC04925-Seq.2000_Diff"
"1312","Lachnospiraceae ND3007 group","NA","PC04925-Seq.2000_Diff"
"1313","Lachnospiraceae NK4A136 group","NA","PC04925-Seq.2000_Diff"
"1314","Lachnospiraceae UCG-001","NA","PC04925-Seq.2000_Diff"
"1315","Lachnospiraceae UCG-004","NA","PC04925-Seq.2000_Diff"
"1316","Lachnospiraceae UCG-008","NA","PC04925-Seq.2000_Diff"
"1317","Lactonifactor","NA","PC04925-Seq.2000_Diff"
"1318","Marvinbryantia","NA","PC04925-Seq.2000_Diff"
"1319","Odoribacter","NA","PC04925-Seq.2000_Diff"
"1320","Oryza sativa Indica Group (long-grained rice)","NA","PC04925-Seq.2000_Diff"
"1321","Other","NA","PC04925-Seq.2000_Diff"
"1322","Oxalobacter","NA","PC04925-Seq.2000_Diff"
"1323","Parasutterella","NA","PC04925-Seq.2000_Diff"
"1324","Phascolarctobacterium","NA","PC04925-Seq.2000_Diff"
"1325","Porphyromonas","NA","PC04925-Seq.2000_Diff"
"1326","Raoultella","NA","PC04925-Seq.2000_Diff"
"1327","Roseburia","NA","PC04925-Seq.2000_Diff"
"1328","Ruminiclostridium","NA","PC04925-Seq.2000_Diff"
"1329","Ruminiclostridium 5","NA","PC04925-Seq.2000_Diff"
"1330","Ruminiclostridium 9","NA","PC04925-Seq.2000_Diff"
"1331","Ruminococcaceae NK4A214 group","NA","PC04925-Seq.2000_Diff"
"1332","Ruminococcaceae UCG-002","NA","PC04925-Seq.2000_Diff"
"1333","Ruminococcaceae UCG-003","NA","PC04925-Seq.2000_Diff"
"1334","Ruminococcaceae UCG-004","NA","PC04925-Seq.2000_Diff"
"1335","Ruminococcaceae UCG-005","NA","PC04925-Seq.2000_Diff"
"1336","Ruminococcaceae UCG-013","NA","PC04925-Seq.2000_Diff"
"1337","Ruminococcaceae UCG-014","NA","PC04925-Seq.2000_Diff"
"1338","Ruminococcus 1","NA","PC04925-Seq.2000_Diff"
"1339","Ruminococcus 2","NA","PC04925-Seq.2000_Diff"
"1340","Sellimonas","NA","PC04925-Seq.2000_Diff"
"1341","Serratia","NA","PC04925-Seq.2000_Diff"
"1342","Succiniclasticum","NA","PC04925-Seq.2000_Diff"
"1343","Tyzzerella","NA","PC04925-Seq.2000_Diff"
"1344","Tyzzerella 3","NA","PC04925-Seq.2000_Diff"
"1345","Acinetobacter","NA","PC07578-MSA1000_Diff"
"1346","Actinomyces","NA","PC07578-MSA1000_Diff"
"1347","Alistipes","NA","PC07578-MSA1000_Diff"
"1348","Anaerostipes","NA","PC07578-MSA1000_Diff"
"1349","Bacillus","NaN","PC07578-MSA1000_Diff"
"1350","Bacteroides","NA","PC07578-MSA1000_Diff"
"1351","Bifidobacterium","NA","PC07578-MSA1000_Diff"
"1352","Bilophila","NA","PC07578-MSA1000_Diff"
"1353","Clostridium","NA","PC07578-MSA1000_Diff"
"1354","Lachnoclostridium","NA","PC07578-MSA1000_Diff"
"1355","Collinsella","NA","PC07578-MSA1000_Diff"
"1356","Coprobacillus","NA","PC07578-MSA1000_Diff"
"1357","Cryptococcus",NA,"PC07578-MSA1000_Diff"
"1358","Deinococcus","NA","PC07578-MSA1000_Diff"
"1359","Enterococcus","NaN","PC07578-MSA1000_Diff"
"1360","Escherichia-Shigella","NaN","PC07578-MSA1000_Diff"
"1361","Fusobacterium","NA","PC07578-MSA1000_Diff"
"1362","Helicobacter","NA","PC07578-MSA1000_Diff"
"1363","Lactobacillus","NaN","PC07578-MSA1000_Diff"
"1364","Listeria","NaN","PC07578-MSA1000_Diff"
"1365","Neisseria","NA","PC07578-MSA1000_Diff"
"1366","Paenibacillus","NA","PC07578-MSA1000_Diff"
"1367","Parabacteroides","NA","PC07578-MSA1000_Diff"
"1368","Pediococcus","NA","PC07578-MSA1000_Diff"
"1369","Porphyromonadaceae","NA","PC07578-MSA1000_Diff"
"1370","Propionibacterium","NA","PC07578-MSA1000_Diff"
"1371","Pseudomonas","NaN","PC07578-MSA1000_Diff"
"1372","Pyramidobacter","NA","PC07578-MSA1000_Diff"
"1373","Ralstonia","NA","PC07578-MSA1000_Diff"
"1374","Rhodobacter","NA","PC07578-MSA1000_Diff"
"1375","Saccharomyces",NA,"PC07578-MSA1000_Diff"
"1376","Salmonella",NA,"PC07578-MSA1000_Diff"
"1377","Staphylococcus","NaN","PC07578-MSA1000_Diff"
"1378","Streptococcus","NA","PC07578-MSA1000_Diff"
"1379","Subdoligranulum","NA","PC07578-MSA1000_Diff"
"1380","Clostridium innocuum group","NA","PC07578-MSA1000_Diff"
"1381","Eubacterium coprostanoligenes group","NA","PC07578-MSA1000_Diff"
"1382","Eubacterium eligens group","NA","PC07578-MSA1000_Diff"
"1383","Eubacterium hallii group","NA","PC07578-MSA1000_Diff"
"1384","Eubacterium rectale group","NA","PC07578-MSA1000_Diff"
"1385","Eubacterium ventriosum group","NA","PC07578-MSA1000_Diff"
"1386","Eubacterium xylanophilum group","NA","PC07578-MSA1000_Diff"
"1387","Ruminococcus gauvreauii group","NA","PC07578-MSA1000_Diff"
"1388","Ruminococcus torques group","NA","PC07578-MSA1000_Diff"
"1389","Adlercreutzia","NA","PC07578-MSA1000_Diff"
"1390","Akkermansia","NA","PC07578-MSA1000_Diff"
"1391","Ambiguous_taxa","NA","PC07578-MSA1000_Diff"
"1392","Anaerofilum","NA","PC07578-MSA1000_Diff"
"1393","Anaerotruncus","NA","PC07578-MSA1000_Diff"
"1394","Blautia","NA","PC07578-MSA1000_Diff"
"1395","Butyricicoccus","NA","PC07578-MSA1000_Diff"
"1396","Candidatus Stoquefichus","NA","PC07578-MSA1000_Diff"
"1397","Carnobacterium","NA","PC07578-MSA1000_Diff"
"1398","Christensenellaceae R-7 group","NA","PC07578-MSA1000_Diff"
"1399","Clostridium sensu stricto 1","NA","PC07578-MSA1000_Diff"
"1400","Coprococcus 1","NA","PC07578-MSA1000_Diff"
"1401","Coprococcus 2","NA","PC07578-MSA1000_Diff"
"1402","Coprococcus 3","NA","PC07578-MSA1000_Diff"
"1403","Defluviitaleaceae UCG-011","NA","PC07578-MSA1000_Diff"
"1404","Dialister","NA","PC07578-MSA1000_Diff"
"1405","Dorea","NA","PC07578-MSA1000_Diff"
"1406","Eisenbergiella","NA","PC07578-MSA1000_Diff"
"1407","Enterobacter","NA","PC07578-MSA1000_Diff"
"1408","Erwinia","NA","PC07578-MSA1000_Diff"
"1409","Erysipelatoclostridium","NA","PC07578-MSA1000_Diff"
"1410","Erysipelotrichaceae UCG-003","NA","PC07578-MSA1000_Diff"
"1411","Faecalibacterium","NA","PC07578-MSA1000_Diff"
"1412","Family XIII AD3011 group","NA","PC07578-MSA1000_Diff"
"1413","Flavonifractor","NA","PC07578-MSA1000_Diff"
"1414","Fusicatenibacter","NA","PC07578-MSA1000_Diff"
"1415","Gordonibacter","NA","PC07578-MSA1000_Diff"
"1416","Gossypium arboreum","NA","PC07578-MSA1000_Diff"
"1417","Holdemania","NA","PC07578-MSA1000_Diff"
"1418","Hungatella","NA","PC07578-MSA1000_Diff"
"1419","Intestinibacter","NA","PC07578-MSA1000_Diff"
"1420","Intestinimonas","NA","PC07578-MSA1000_Diff"
"1421","Kluyvera","NA","PC07578-MSA1000_Diff"
"1422","Lachnospira","NA","PC07578-MSA1000_Diff"
"1423","Lachnospiraceae FCS020 group","NA","PC07578-MSA1000_Diff"
"1424","Lachnospiraceae ND3007 group","NA","PC07578-MSA1000_Diff"
"1425","Lachnospiraceae NK4A136 group","NA","PC07578-MSA1000_Diff"
"1426","Lachnospiraceae UCG-001","NA","PC07578-MSA1000_Diff"
"1427","Lachnospiraceae UCG-004","NA","PC07578-MSA1000_Diff"
"1428","Lachnospiraceae UCG-008","NA","PC07578-MSA1000_Diff"
"1429","Lactonifactor","NA","PC07578-MSA1000_Diff"
"1430","Marvinbryantia","NA","PC07578-MSA1000_Diff"
"1431","Odoribacter","NA","PC07578-MSA1000_Diff"
"1432","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-MSA1000_Diff"
"1433","Other","NA","PC07578-MSA1000_Diff"
"1434","Oxalobacter","NA","PC07578-MSA1000_Diff"
"1435","Parasutterella","NA","PC07578-MSA1000_Diff"
"1436","Phascolarctobacterium","NA","PC07578-MSA1000_Diff"
"1437","Porphyromonas","NA","PC07578-MSA1000_Diff"
"1438","Raoultella","NA","PC07578-MSA1000_Diff"
"1439","Roseburia","NA","PC07578-MSA1000_Diff"
"1440","Ruminiclostridium","NA","PC07578-MSA1000_Diff"
"1441","Ruminiclostridium 5","NA","PC07578-MSA1000_Diff"
"1442","Ruminiclostridium 9","NA","PC07578-MSA1000_Diff"
"1443","Ruminococcaceae NK4A214 group","NA","PC07578-MSA1000_Diff"
"1444","Ruminococcaceae UCG-002","NA","PC07578-MSA1000_Diff"
"1445","Ruminococcaceae UCG-003","NA","PC07578-MSA1000_Diff"
"1446","Ruminococcaceae UCG-004","NA","PC07578-MSA1000_Diff"
"1447","Ruminococcaceae UCG-005","NA","PC07578-MSA1000_Diff"
"1448","Ruminococcaceae UCG-013","NA","PC07578-MSA1000_Diff"
"1449","Ruminococcaceae UCG-014","NA","PC07578-MSA1000_Diff"
"1450","Ruminococcus 1","NA","PC07578-MSA1000_Diff"
"1451","Ruminococcus 2","NA","PC07578-MSA1000_Diff"
"1452","Sellimonas","NA","PC07578-MSA1000_Diff"
"1453","Serratia","NA","PC07578-MSA1000_Diff"
"1454","Succiniclasticum","NA","PC07578-MSA1000_Diff"
"1455","Tyzzerella","NA","PC07578-MSA1000_Diff"
"1456","Tyzzerella 3","NA","PC07578-MSA1000_Diff"
"1457","Acinetobacter","NA","PC07578-MSA1001_Diff"
"1458","Actinomyces","NA","PC07578-MSA1001_Diff"
"1459","Alistipes","NA","PC07578-MSA1001_Diff"
"1460","Anaerostipes","NA","PC07578-MSA1001_Diff"
"1461","Bacillus","-99.9151226279095","PC07578-MSA1001_Diff"
"1462","Bacteroides","NA","PC07578-MSA1001_Diff"
"1463","Bifidobacterium","NA","PC07578-MSA1001_Diff"
"1464","Bilophila","NA","PC07578-MSA1001_Diff"
"1465","Clostridium","NA","PC07578-MSA1001_Diff"
"1466","Lachnoclostridium","NA","PC07578-MSA1001_Diff"
"1467","Collinsella","NA","PC07578-MSA1001_Diff"
"1468","Coprobacillus","NA","PC07578-MSA1001_Diff"
"1469","Cryptococcus",NA,"PC07578-MSA1001_Diff"
"1470","Deinococcus","NA","PC07578-MSA1001_Diff"
"1471","Enterococcus","-99.6356415441511","PC07578-MSA1001_Diff"
"1472","Escherichia-Shigella","-35.5030294499329","PC07578-MSA1001_Diff"
"1473","Fusobacterium","NA","PC07578-MSA1001_Diff"
"1474","Helicobacter","NA","PC07578-MSA1001_Diff"
"1475","Lactobacillus","-93.8470536279109","PC07578-MSA1001_Diff"
"1476","Listeria","-99.948436996455","PC07578-MSA1001_Diff"
"1477","Neisseria","NA","PC07578-MSA1001_Diff"
"1478","Paenibacillus","NA","PC07578-MSA1001_Diff"
"1479","Parabacteroides","NA","PC07578-MSA1001_Diff"
"1480","Pediococcus","NA","PC07578-MSA1001_Diff"
"1481","Porphyromonadaceae","NA","PC07578-MSA1001_Diff"
"1482","Propionibacterium","NA","PC07578-MSA1001_Diff"
"1483","Pseudomonas","-99.9940813815949","PC07578-MSA1001_Diff"
"1484","Pyramidobacter","NA","PC07578-MSA1001_Diff"
"1485","Ralstonia","NA","PC07578-MSA1001_Diff"
"1486","Rhodobacter","NA","PC07578-MSA1001_Diff"
"1487","Saccharomyces",NA,"PC07578-MSA1001_Diff"
"1488","Salmonella",NA,"PC07578-MSA1001_Diff"
"1489","Staphylococcus","322.733996050142","PC07578-MSA1001_Diff"
"1490","Streptococcus","NA","PC07578-MSA1001_Diff"
"1491","Subdoligranulum","NA","PC07578-MSA1001_Diff"
"1492","Clostridium innocuum group","NA","PC07578-MSA1001_Diff"
"1493","Eubacterium coprostanoligenes group","NA","PC07578-MSA1001_Diff"
"1494","Eubacterium eligens group","NA","PC07578-MSA1001_Diff"
"1495","Eubacterium hallii group","NA","PC07578-MSA1001_Diff"
"1496","Eubacterium rectale group","NA","PC07578-MSA1001_Diff"
"1497","Eubacterium ventriosum group","NA","PC07578-MSA1001_Diff"
"1498","Eubacterium xylanophilum group","NA","PC07578-MSA1001_Diff"
"1499","Ruminococcus gauvreauii group","NA","PC07578-MSA1001_Diff"
"1500","Ruminococcus torques group","NA","PC07578-MSA1001_Diff"
"1501","Adlercreutzia","NA","PC07578-MSA1001_Diff"
"1502","Akkermansia","NA","PC07578-MSA1001_Diff"
"1503","Ambiguous_taxa","NA","PC07578-MSA1001_Diff"
"1504","Anaerofilum","NA","PC07578-MSA1001_Diff"
"1505","Anaerotruncus","NA","PC07578-MSA1001_Diff"
"1506","Blautia","NA","PC07578-MSA1001_Diff"
"1507","Butyricicoccus","NA","PC07578-MSA1001_Diff"
"1508","Candidatus Stoquefichus","NA","PC07578-MSA1001_Diff"
"1509","Carnobacterium","NA","PC07578-MSA1001_Diff"
"1510","Christensenellaceae R-7 group","NA","PC07578-MSA1001_Diff"
"1511","Clostridium sensu stricto 1","NA","PC07578-MSA1001_Diff"
"1512","Coprococcus 1","NA","PC07578-MSA1001_Diff"
"1513","Coprococcus 2","NA","PC07578-MSA1001_Diff"
"1514","Coprococcus 3","NA","PC07578-MSA1001_Diff"
"1515","Defluviitaleaceae UCG-011","NA","PC07578-MSA1001_Diff"
"1516","Dialister","NA","PC07578-MSA1001_Diff"
"1517","Dorea","NA","PC07578-MSA1001_Diff"
"1518","Eisenbergiella","NA","PC07578-MSA1001_Diff"
"1519","Enterobacter","NA","PC07578-MSA1001_Diff"
"1520","Erwinia","NA","PC07578-MSA1001_Diff"
"1521","Erysipelatoclostridium","NA","PC07578-MSA1001_Diff"
"1522","Erysipelotrichaceae UCG-003","NA","PC07578-MSA1001_Diff"
"1523","Faecalibacterium","NA","PC07578-MSA1001_Diff"
"1524","Family XIII AD3011 group","NA","PC07578-MSA1001_Diff"
"1525","Flavonifractor","NA","PC07578-MSA1001_Diff"
"1526","Fusicatenibacter","NA","PC07578-MSA1001_Diff"
"1527","Gordonibacter","NA","PC07578-MSA1001_Diff"
"1528","Gossypium arboreum","NA","PC07578-MSA1001_Diff"
"1529","Holdemania","NA","PC07578-MSA1001_Diff"
"1530","Hungatella","NA","PC07578-MSA1001_Diff"
"1531","Intestinibacter","NA","PC07578-MSA1001_Diff"
"1532","Intestinimonas","NA","PC07578-MSA1001_Diff"
"1533","Kluyvera","NA","PC07578-MSA1001_Diff"
"1534","Lachnospira","NA","PC07578-MSA1001_Diff"
"1535","Lachnospiraceae FCS020 group","NA","PC07578-MSA1001_Diff"
"1536","Lachnospiraceae ND3007 group","NA","PC07578-MSA1001_Diff"
"1537","Lachnospiraceae NK4A136 group","NA","PC07578-MSA1001_Diff"
"1538","Lachnospiraceae UCG-001","NA","PC07578-MSA1001_Diff"
"1539","Lachnospiraceae UCG-004","NA","PC07578-MSA1001_Diff"
"1540","Lachnospiraceae UCG-008","NA","PC07578-MSA1001_Diff"
"1541","Lactonifactor","NA","PC07578-MSA1001_Diff"
"1542","Marvinbryantia","NA","PC07578-MSA1001_Diff"
"1543","Odoribacter","NA","PC07578-MSA1001_Diff"
"1544","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-MSA1001_Diff"
"1545","Other","NA","PC07578-MSA1001_Diff"
"1546","Oxalobacter","NA","PC07578-MSA1001_Diff"
"1547","Parasutterella","NA","PC07578-MSA1001_Diff"
"1548","Phascolarctobacterium","NA","PC07578-MSA1001_Diff"
"1549","Porphyromonas","NA","PC07578-MSA1001_Diff"
"1550","Raoultella","NA","PC07578-MSA1001_Diff"
"1551","Roseburia","NA","PC07578-MSA1001_Diff"
"1552","Ruminiclostridium","NA","PC07578-MSA1001_Diff"
"1553","Ruminiclostridium 5","NA","PC07578-MSA1001_Diff"
"1554","Ruminiclostridium 9","NA","PC07578-MSA1001_Diff"
"1555","Ruminococcaceae NK4A214 group","NA","PC07578-MSA1001_Diff"
"1556","Ruminococcaceae UCG-002","NA","PC07578-MSA1001_Diff"
"1557","Ruminococcaceae UCG-003","NA","PC07578-MSA1001_Diff"
"1558","Ruminococcaceae UCG-004","NA","PC07578-MSA1001_Diff"
"1559","Ruminococcaceae UCG-005","NA","PC07578-MSA1001_Diff"
"1560","Ruminococcaceae UCG-013","NA","PC07578-MSA1001_Diff"
"1561","Ruminococcaceae UCG-014","NA","PC07578-MSA1001_Diff"
"1562","Ruminococcus 1","NA","PC07578-MSA1001_Diff"
"1563","Ruminococcus 2","NA","PC07578-MSA1001_Diff"
"1564","Sellimonas","NA","PC07578-MSA1001_Diff"
"1565","Serratia","NA","PC07578-MSA1001_Diff"
"1566","Succiniclasticum","NA","PC07578-MSA1001_Diff"
"1567","Tyzzerella","NA","PC07578-MSA1001_Diff"
"1568","Tyzzerella 3","NA","PC07578-MSA1001_Diff"
"1569","Acinetobacter","NA","PC07578-MSA1002_Diff"
"1570","Actinomyces","NA","PC07578-MSA1002_Diff"
"1571","Alistipes","NA","PC07578-MSA1002_Diff"
"1572","Anaerostipes","NA","PC07578-MSA1002_Diff"
"1573","Bacillus","-99.9136548395383","PC07578-MSA1002_Diff"
"1574","Bacteroides","NA","PC07578-MSA1002_Diff"
"1575","Bifidobacterium","NA","PC07578-MSA1002_Diff"
"1576","Bilophila","NA","PC07578-MSA1002_Diff"
"1577","Clostridium","NA","PC07578-MSA1002_Diff"
"1578","Lachnoclostridium","NA","PC07578-MSA1002_Diff"
"1579","Collinsella","NA","PC07578-MSA1002_Diff"
"1580","Coprobacillus","NA","PC07578-MSA1002_Diff"
"1581","Cryptococcus",NA,"PC07578-MSA1002_Diff"
"1582","Deinococcus","NA","PC07578-MSA1002_Diff"
"1583","Enterococcus","-79.9417920006435","PC07578-MSA1002_Diff"
"1584","Escherichia-Shigella","-68.6924357843226","PC07578-MSA1002_Diff"
"1585","Fusobacterium","NA","PC07578-MSA1002_Diff"
"1586","Helicobacter","NA","PC07578-MSA1002_Diff"
"1587","Lactobacillus","-68.6081375996477","PC07578-MSA1002_Diff"
"1588","Listeria","-99.9585543229784","PC07578-MSA1002_Diff"
"1589","Neisseria","NA","PC07578-MSA1002_Diff"
"1590","Paenibacillus","NA","PC07578-MSA1002_Diff"
"1591","Parabacteroides","NA","PC07578-MSA1002_Diff"
"1592","Pediococcus","NA","PC07578-MSA1002_Diff"
"1593","Porphyromonadaceae","NA","PC07578-MSA1002_Diff"
"1594","Propionibacterium","NA","PC07578-MSA1002_Diff"
"1595","Pseudomonas","-91.6830343373474","PC07578-MSA1002_Diff"
"1596","Pyramidobacter","NA","PC07578-MSA1002_Diff"
"1597","Ralstonia","NA","PC07578-MSA1002_Diff"
"1598","Rhodobacter","NA","PC07578-MSA1002_Diff"
"1599","Saccharomyces",NA,"PC07578-MSA1002_Diff"
"1600","Salmonella",NA,"PC07578-MSA1002_Diff"
"1601","Staphylococcus","-16.5158532205334","PC07578-MSA1002_Diff"
"1602","Streptococcus","NA","PC07578-MSA1002_Diff"
"1603","Subdoligranulum","NA","PC07578-MSA1002_Diff"
"1604","Clostridium innocuum group","NA","PC07578-MSA1002_Diff"
"1605","Eubacterium coprostanoligenes group","NA","PC07578-MSA1002_Diff"
"1606","Eubacterium eligens group","NA","PC07578-MSA1002_Diff"
"1607","Eubacterium hallii group","NA","PC07578-MSA1002_Diff"
"1608","Eubacterium rectale group","NA","PC07578-MSA1002_Diff"
"1609","Eubacterium ventriosum group","NA","PC07578-MSA1002_Diff"
"1610","Eubacterium xylanophilum group","NA","PC07578-MSA1002_Diff"
"1611","Ruminococcus gauvreauii group","NA","PC07578-MSA1002_Diff"
"1612","Ruminococcus torques group","NA","PC07578-MSA1002_Diff"
"1613","Adlercreutzia","NA","PC07578-MSA1002_Diff"
"1614","Akkermansia","NA","PC07578-MSA1002_Diff"
"1615","Ambiguous_taxa","NA","PC07578-MSA1002_Diff"
"1616","Anaerofilum","NA","PC07578-MSA1002_Diff"
"1617","Anaerotruncus","NA","PC07578-MSA1002_Diff"
"1618","Blautia","NA","PC07578-MSA1002_Diff"
"1619","Butyricicoccus","NA","PC07578-MSA1002_Diff"
"1620","Candidatus Stoquefichus","NA","PC07578-MSA1002_Diff"
"1621","Carnobacterium","NA","PC07578-MSA1002_Diff"
"1622","Christensenellaceae R-7 group","NA","PC07578-MSA1002_Diff"
"1623","Clostridium sensu stricto 1","NA","PC07578-MSA1002_Diff"
"1624","Coprococcus 1","NA","PC07578-MSA1002_Diff"
"1625","Coprococcus 2","NA","PC07578-MSA1002_Diff"
"1626","Coprococcus 3","NA","PC07578-MSA1002_Diff"
"1627","Defluviitaleaceae UCG-011","NA","PC07578-MSA1002_Diff"
"1628","Dialister","NA","PC07578-MSA1002_Diff"
"1629","Dorea","NA","PC07578-MSA1002_Diff"
"1630","Eisenbergiella","NA","PC07578-MSA1002_Diff"
"1631","Enterobacter","NA","PC07578-MSA1002_Diff"
"1632","Erwinia","NA","PC07578-MSA1002_Diff"
"1633","Erysipelatoclostridium","NA","PC07578-MSA1002_Diff"
"1634","Erysipelotrichaceae UCG-003","NA","PC07578-MSA1002_Diff"
"1635","Faecalibacterium","NA","PC07578-MSA1002_Diff"
"1636","Family XIII AD3011 group","NA","PC07578-MSA1002_Diff"
"1637","Flavonifractor","NA","PC07578-MSA1002_Diff"
"1638","Fusicatenibacter","NA","PC07578-MSA1002_Diff"
"1639","Gordonibacter","NA","PC07578-MSA1002_Diff"
"1640","Gossypium arboreum","NA","PC07578-MSA1002_Diff"
"1641","Holdemania","NA","PC07578-MSA1002_Diff"
"1642","Hungatella","NA","PC07578-MSA1002_Diff"
"1643","Intestinibacter","NA","PC07578-MSA1002_Diff"
"1644","Intestinimonas","NA","PC07578-MSA1002_Diff"
"1645","Kluyvera","NA","PC07578-MSA1002_Diff"
"1646","Lachnospira","NA","PC07578-MSA1002_Diff"
"1647","Lachnospiraceae FCS020 group","NA","PC07578-MSA1002_Diff"
"1648","Lachnospiraceae ND3007 group","NA","PC07578-MSA1002_Diff"
"1649","Lachnospiraceae NK4A136 group","NA","PC07578-MSA1002_Diff"
"1650","Lachnospiraceae UCG-001","NA","PC07578-MSA1002_Diff"
"1651","Lachnospiraceae UCG-004","NA","PC07578-MSA1002_Diff"
"1652","Lachnospiraceae UCG-008","NA","PC07578-MSA1002_Diff"
"1653","Lactonifactor","NA","PC07578-MSA1002_Diff"
"1654","Marvinbryantia","NA","PC07578-MSA1002_Diff"
"1655","Odoribacter","NA","PC07578-MSA1002_Diff"
"1656","Oryza sativa Indica Group (long-grained rice)","NA","PC07578-MSA1002_Diff"
"1657","Other","NA","PC07578-MSA1002_Diff"
"1658","Oxalobacter","NA","PC07578-MSA1002_Diff"
"1659","Parasutterella","NA","PC07578-MSA1002_Diff"
"1660","Phascolarctobacterium","NA","PC07578-MSA1002_Diff"
"1661","Porphyromonas","NA","PC07578-MSA1002_Diff"
"1662","Raoultella","NA","PC07578-MSA1002_Diff"
"1663","Roseburia","NA","PC07578-MSA1002_Diff"
"1664","Ruminiclostridium","NA","PC07578-MSA1002_Diff"
"1665","Ruminiclostridium 5","NA","PC07578-MSA1002_Diff"
"1666","Ruminiclostridium 9","NA","PC07578-MSA1002_Diff"
"1667","Ruminococcaceae NK4A214 group","NA","PC07578-MSA1002_Diff"
"1668","Ruminococcaceae UCG-002","NA","PC07578-MSA1002_Diff"
"1669","Ruminococcaceae UCG-003","NA","PC07578-MSA1002_Diff"
"1670","Ruminococcaceae UCG-004","NA","PC07578-MSA1002_Diff"
"1671","Ruminococcaceae UCG-005","NA","PC07578-MSA1002_Diff"
"1672","Ruminococcaceae UCG-013","NA","PC07578-MSA1002_Diff"
"1673","Ruminococcaceae UCG-014","NA","PC07578-MSA1002_Diff"
"1674","Ruminococcus 1","NA","PC07578-MSA1002_Diff"
"1675","Ruminococcus 2","NA","PC07578-MSA1002_Diff"
"1676","Sellimonas","NA","PC07578-MSA1002_Diff"
"1677","Serratia","NA","PC07578-MSA1002_Diff"
"1678","Succiniclasticum","NA","PC07578-MSA1002_Diff"
"1679","Tyzzerella","NA","PC07578-MSA1002_Diff"
"1680","Tyzzerella 3","NA","PC07578-MSA1002_Diff"
"1681","Acinetobacter","NA","PC07578-MSA1003_Diff"
"1682","Actinomyces","NA","PC07578-MSA1003_Diff"
"1683","Alistipes","NA","PC07578-MSA1003_Diff"
"1684","Anaerostipes","NA","PC07578-MSA1003_Diff"
"1685","Bacillus","-99.905205301618","PC07578-MSA1003_Diff"
"1686","Bacteroides","NA","PC07578-MSA1003_Diff"
"1687","Bifidobacterium","NA","PC07578-MSA1003_Diff"
"1688","Bilophila","NA","PC07578-MSA1003_Diff"
"1689","Clostridium","NA","PC07578-MSA1003_Diff"
"1690","Lachnoclostridium","NA","PC07578-MSA1003_Diff"
"1691","Collinsella","NA","PC07578-MSA1003_Diff"
"1692","Coprobacillus","NA","PC07578-MSA1003_Diff"
"1693","Cryptococcus",NA,"PC07578-MSA1003_Diff"
"1694","Deinococcus","NA","PC07578-MSA1003_Diff"
"1695","Enterococcus","-99.7341284429037","PC07578-MSA1003_Diff"
"1696","Escherichia-Shigella","9.21820205820279","PC07578-MSA1003_Diff"
"1697","Fusobacterium","NA","PC07578-MSA1003_Diff"
"1698","Helicobacter","NA","PC07578-MSA1003_Diff"
"1699","Lactobacillus","21.5180722350569","PC07578-MSA1003_Diff"
"1700","Listeria","-99.940728367538","PC07578-MSA1003_Diff"
"1701","Neisseria","NA","PC07578-MSA1003_Diff"
"1702","Paenibacillus","NA","PC07578-MSA1003_Diff"
"1703","Parabacteroides","NA","PC07578-MSA1003_Diff"
"1704","Pediococcus","NA","PC07578-MSA1003_Diff"
"1705","Porphyromonadaceae","NA","PC07578-MSA1003_Diff"
"1706","Propionibacterium","NA","PC07578-MSA1003_Diff"
"1707","Pseudomonas","-97.856914115527","PC07578-MSA1003_Diff"
"1708","Pyramidobacter","NA","PC07578-MSA1003_Diff"
"1709","Ralstonia","NA","PC07578-MSA1003_Diff"
"1710","Rhodobacter","NA","PC07578-MSA1003_Diff"
"1711","Saccharomyces",NA,"PC07578-MSA1003_Diff"
"1712","Salmonella",NA,"PC07578-MSA1003_Diff"
"1713","Staphylococcus","54.4222906931621","PC07578-MSA1003_Diff"
"1714","Streptococcus","NA","PC07578-MSA1003_Diff"
"1715","Subdoligranulum","NA","PC07578-MSA1003_Diff"
"1716","Clostridium innocuum group","NA","PC07578-MSA1003_Diff"
