"","Genus","value","Type"
"1315","Paenibacillus",NA,"PC07578_MSA1000"
"1316","Parabacteroides",NA,"PC07578_MSA1000"
"1317","Pediococcus",NA,"PC07578_MSA1000"
"1318","Porphyromonadaceae",NA,"PC07578_MSA1000"
"1319","Propionibacterium",NA,"PC07578_MSA1000"
"1320","Pseudomonas",NA,"PC07578_MSA1000"
"1321","Pyramidobacter",NA,"PC07578_MSA1000"
"1322","Ralstonia",NA,"PC07578_MSA1000"
"1323","Rhodobacter",NA,"PC07578_MSA1000"
"1324","Saccharomyces",NA,"PC07578_MSA1000"
"1325","Salmonella",NA,"PC07578_MSA1000"
"1326","Streptococcus",NA,"PC07578_MSA1000"
"1327","Subdoligranulum",NA,"PC07578_MSA1000"
"1328","Clostridium innocuum group",NA,"PC07578_MSA1000"
"1329","Eubacterium coprostanoligenes group",NA,"PC07578_MSA1000"
"1330","Eubacterium eligens group",NA,"PC07578_MSA1000"
"1331","Eubacterium hallii group",NA,"PC07578_MSA1000"
"1332","Eubacterium rectale group",NA,"PC07578_MSA1000"
"1333","Eubacterium ventriosum group",NA,"PC07578_MSA1000"
"1334","Eubacterium xylanophilum group",NA,"PC07578_MSA1000"
"1335","Ruminococcus gauvreauii group",NA,"PC07578_MSA1000"
"1336","Ruminococcus torques group",NA,"PC07578_MSA1000"
"1337","Adlercreutzia",NA,"PC07578_MSA1000"
"1338","Akkermansia",NA,"PC07578_MSA1000"
"1339","Ambiguous_taxa",NA,"PC07578_MSA1000"
"1340","Anaerofilum",NA,"PC07578_MSA1000"
"1341","Anaerotruncus",NA,"PC07578_MSA1000"
"1342","Blautia",NA,"PC07578_MSA1000"
"1343","Butyricicoccus",NA,"PC07578_MSA1000"
"1344","Candidatus Stoquefichus",NA,"PC07578_MSA1000"
"1345","Carnobacterium",NA,"PC07578_MSA1000"
"1346","Christensenellaceae R-7 group",NA,"PC07578_MSA1000"
"1347","Clostridium sensu stricto 1",NA,"PC07578_MSA1000"
"1348","Coprococcus 1",NA,"PC07578_MSA1000"
"1349","Coprococcus 2",NA,"PC07578_MSA1000"
"1350","Coprococcus 3",NA,"PC07578_MSA1000"
"1351","Defluviitaleaceae UCG-011",NA,"PC07578_MSA1000"
"1352","Dialister",NA,"PC07578_MSA1000"
"1353","Dorea",NA,"PC07578_MSA1000"
"1354","Eisenbergiella",NA,"PC07578_MSA1000"
"1355","Enterobacter",NA,"PC07578_MSA1000"
"1356","Erwinia",NA,"PC07578_MSA1000"
"1357","Erysipelatoclostridium",NA,"PC07578_MSA1000"
"1358","Erysipelotrichaceae UCG-003",NA,"PC07578_MSA1000"
"1359","Faecalibacterium",NA,"PC07578_MSA1000"
"1360","Family XIII AD3011 group",NA,"PC07578_MSA1000"
"1361","Flavonifractor",NA,"PC07578_MSA1000"
"1362","Fusicatenibacter",NA,"PC07578_MSA1000"
"1363","Gordonibacter",NA,"PC07578_MSA1000"
"1364","Gossypium arboreum",NA,"PC07578_MSA1000"
"1365","Holdemania",NA,"PC07578_MSA1000"
"1366","Hungatella",NA,"PC07578_MSA1000"
"1367","Intestinibacter",NA,"PC07578_MSA1000"
"1368","Intestinimonas",NA,"PC07578_MSA1000"
"1369","Kluyvera",NA,"PC07578_MSA1000"
"1370","Lachnospira",NA,"PC07578_MSA1000"
"1371","Lachnospiraceae FCS020 group",NA,"PC07578_MSA1000"
"1372","Lachnospiraceae ND3007 group",NA,"PC07578_MSA1000"
"1373","Lachnospiraceae NK4A136 group",NA,"PC07578_MSA1000"
"1374","Lachnospiraceae UCG-001",NA,"PC07578_MSA1000"
"1375","Lachnospiraceae UCG-004",NA,"PC07578_MSA1000"
"1376","Lachnospiraceae UCG-008",NA,"PC07578_MSA1000"
"1377","Lactonifactor",NA,"PC07578_MSA1000"
"1378","Marvinbryantia",NA,"PC07578_MSA1000"
"1379","Odoribacter",NA,"PC07578_MSA1000"
"1380","Oryza sativa Indica Group (long-grained rice)",NA,"PC07578_MSA1000"
"1381","Other",NA,"PC07578_MSA1000"
"1382","Oxalobacter",NA,"PC07578_MSA1000"
"1383","Parasutterella",NA,"PC07578_MSA1000"
"1384","Phascolarctobacterium",NA,"PC07578_MSA1000"
"1385","Porphyromonas",NA,"PC07578_MSA1000"
"1386","Raoultella",NA,"PC07578_MSA1000"
"1387","Roseburia",NA,"PC07578_MSA1000"
"1388","Ruminiclostridium",NA,"PC07578_MSA1000"
"1389","Ruminiclostridium 5",NA,"PC07578_MSA1000"
"1390","Ruminiclostridium 9",NA,"PC07578_MSA1000"
"1391","Ruminococcaceae NK4A214 group",NA,"PC07578_MSA1000"
"1392","Ruminococcaceae UCG-002",NA,"PC07578_MSA1000"
"1393","Ruminococcaceae UCG-003",NA,"PC07578_MSA1000"
"1394","Ruminococcaceae UCG-004",NA,"PC07578_MSA1000"
"1395","Ruminococcaceae UCG-005",NA,"PC07578_MSA1000"
"1396","Ruminococcaceae UCG-013",NA,"PC07578_MSA1000"
"1397","Ruminococcaceae UCG-014",NA,"PC07578_MSA1000"
"1398","Ruminococcus 1",NA,"PC07578_MSA1000"
"1399","Ruminococcus 2",NA,"PC07578_MSA1000"
"1400","Sellimonas",NA,"PC07578_MSA1000"
"1401","Serratia",NA,"PC07578_MSA1000"
"1402","Succiniclasticum",NA,"PC07578_MSA1000"
"1403","Tyzzerella",NA,"PC07578_MSA1000"
"1404","Tyzzerella 3",NA,"PC07578_MSA1000"
"1405","Acinetobacter",0,"PC07578_MSA1001"
"1406","Actinomyces",0,"PC07578_MSA1001"
"1407","Alistipes",7.87768109714613e-05,"PC07578_MSA1001"
"1408","Anaerostipes",7.16152827013285e-06,"PC07578_MSA1001"
"1409","Bacteroides",0.000128907508862391,"PC07578_MSA1001"
"1410","Bifidobacterium",0.000802091166254879,"PC07578_MSA1001"
"1411","Bilophila",7.16152827013285e-06,"PC07578_MSA1001"
"1412","Clostridium",NA,"PC07578_MSA1001"
"1413","Lachnoclostridium",0,"PC07578_MSA1001"
"1414","Collinsella",7.16152827013285e-06,"PC07578_MSA1001"
"1415","Coprobacillus",NA,"PC07578_MSA1001"
"1416","Cryptococcus",NA,"PC07578_MSA1001"
"1417","Deinococcus",0.000121745980592258,"PC07578_MSA1001"
"1418","Enterococcus",0.000415368639667705,"PC07578_MSA1001"
"1419","Fusobacterium",1.43230565402657e-05,"PC07578_MSA1001"
"1420","Helicobacter",0,"PC07578_MSA1001"
"1421","Listeria",6.44537544311956e-05,"PC07578_MSA1001"
"1422","Neisseria",0,"PC07578_MSA1001"
"1423","Paenibacillus",7.16152827013285e-06,"PC07578_MSA1001"
"1424","Parabacteroides",1.43230565402657e-05,"PC07578_MSA1001"
"1425","Pediococcus",7.16152827013285e-06,"PC07578_MSA1001"
"1426","Porphyromonadaceae",NA,"PC07578_MSA1001"
"1427","Propionibacterium",NA,"PC07578_MSA1001"
"1428","Pseudomonas",7.16152827013285e-06,"PC07578_MSA1001"
"1429","Pyramidobacter",1.43230565402657e-05,"PC07578_MSA1001"
"1430","Ralstonia",0,"PC07578_MSA1001"
"1431","Rhodobacter",0.0629068643248469,"PC07578_MSA1001"
"1432","Saccharomyces",NA,"PC07578_MSA1001"
"1433","Salmonella",NA,"PC07578_MSA1001"
"1434","Streptococcus",0.00883732588534393,"PC07578_MSA1001"
"1435","Subdoligranulum",2.14845848103985e-05,"PC07578_MSA1001"
"1436","Clostridium innocuum group",0,"PC07578_MSA1001"
"1437","Eubacterium coprostanoligenes group",0,"PC07578_MSA1001"
"1438","Eubacterium eligens group",0,"PC07578_MSA1001"
"1439","Eubacterium hallii group",7.16152827013285e-06,"PC07578_MSA1001"
"1440","Eubacterium rectale group",7.16152827013285e-06,"PC07578_MSA1001"
"1441","Eubacterium ventriosum group",0,"PC07578_MSA1001"
"1442","Eubacterium xylanophilum group",0,"PC07578_MSA1001"
"1443","Ruminococcus gauvreauii group",7.16152827013285e-06,"PC07578_MSA1001"
"1444","Ruminococcus torques group",0,"PC07578_MSA1001"
"1445","Adlercreutzia",0,"PC07578_MSA1001"
"1446","Akkermansia",5.01306978909299e-05,"PC07578_MSA1001"
"1447","Ambiguous_taxa",0.256275289146704,"PC07578_MSA1001"
"1448","Anaerofilum",0,"PC07578_MSA1001"
"1449","Anaerotruncus",0,"PC07578_MSA1001"
"1450","Blautia",7.16152827013285e-06,"PC07578_MSA1001"
"1451","Butyricicoccus",0,"PC07578_MSA1001"
"1452","Candidatus Stoquefichus",0,"PC07578_MSA1001"
"1453","Carnobacterium",0,"PC07578_MSA1001"
"1454","Christensenellaceae R-7 group",7.16152827013285e-06,"PC07578_MSA1001"
"1455","Clostridium sensu stricto 1",0.0248791492104415,"PC07578_MSA1001"
"1456","Coprococcus 1",0,"PC07578_MSA1001"
"1457","Coprococcus 2",1.43230565402657e-05,"PC07578_MSA1001"
"1458","Coprococcus 3",0,"PC07578_MSA1001"
"1459","Defluviitaleaceae UCG-011",0,"PC07578_MSA1001"
"1460","Dialister",7.16152827013285e-06,"PC07578_MSA1001"
"1461","Dorea",1.43230565402657e-05,"PC07578_MSA1001"
"1462","Eisenbergiella",0,"PC07578_MSA1001"
"1463","Enterobacter",0.00303648798653633,"PC07578_MSA1001"
"1464","Erwinia",2.86461130805314e-05,"PC07578_MSA1001"
"1465","Erysipelatoclostridium",0,"PC07578_MSA1001"
"1466","Erysipelotrichaceae UCG-003",0,"PC07578_MSA1001"
"1467","Faecalibacterium",5.01306978909299e-05,"PC07578_MSA1001"
"1468","Family XIII AD3011 group",0,"PC07578_MSA1001"
"1469","Flavonifractor",0,"PC07578_MSA1001"
"1470","Fusicatenibacter",1.43230565402657e-05,"PC07578_MSA1001"
"1471","Gordonibacter",0,"PC07578_MSA1001"
"1472","Gossypium arboreum",0,"PC07578_MSA1001"
"1473","Holdemania",0,"PC07578_MSA1001"
"1474","Hungatella",0,"PC07578_MSA1001"
"1475","Intestinibacter",0,"PC07578_MSA1001"
"1476","Intestinimonas",0,"PC07578_MSA1001"
"1477","Kluyvera",0,"PC07578_MSA1001"
"1478","Lachnospira",0,"PC07578_MSA1001"
"1479","Lachnospiraceae FCS020 group",0,"PC07578_MSA1001"
"1480","Lachnospiraceae ND3007 group",0,"PC07578_MSA1001"
"1481","Lachnospiraceae NK4A136 group",1.43230565402657e-05,"PC07578_MSA1001"
"1482","Lachnospiraceae UCG-001",0,"PC07578_MSA1001"
"1483","Lachnospiraceae UCG-004",0,"PC07578_MSA1001"
"1484","Lachnospiraceae UCG-008",0,"PC07578_MSA1001"
"1485","Lactonifactor",0,"PC07578_MSA1001"
"1486","Marvinbryantia",0,"PC07578_MSA1001"
"1487","Odoribacter",0,"PC07578_MSA1001"
"1488","Oryza sativa Indica Group (long-grained rice)",0,"PC07578_MSA1001"
"1489","Other",0.000315107243885845,"PC07578_MSA1001"
"1490","Oxalobacter",0,"PC07578_MSA1001"
"1491","Parasutterella",0,"PC07578_MSA1001"
"1492","Phascolarctobacterium",7.16152827013285e-06,"PC07578_MSA1001"
"1493","Porphyromonas",7.16152827013285e-06,"PC07578_MSA1001"
"1494","Raoultella",0.000107422924051993,"PC07578_MSA1001"
"1495","Roseburia",7.16152827013285e-06,"PC07578_MSA1001"
"1496","Ruminiclostridium",0,"PC07578_MSA1001"
"1497","Ruminiclostridium 5",0,"PC07578_MSA1001"
"1498","Ruminiclostridium 9",0,"PC07578_MSA1001"
"1499","Ruminococcaceae NK4A214 group",1.43230565402657e-05,"PC07578_MSA1001"
"1500","Ruminococcaceae UCG-002",1.43230565402657e-05,"PC07578_MSA1001"
"1501","Ruminococcaceae UCG-003",7.16152827013285e-06,"PC07578_MSA1001"
"1502","Ruminococcaceae UCG-004",7.16152827013285e-06,"PC07578_MSA1001"
"1503","Ruminococcaceae UCG-005",1.43230565402657e-05,"PC07578_MSA1001"
"1504","Ruminococcaceae UCG-013",0,"PC07578_MSA1001"
"1505","Ruminococcaceae UCG-014",0,"PC07578_MSA1001"
"1506","Ruminococcus 1",2.14845848103985e-05,"PC07578_MSA1001"
"1507","Ruminococcus 2",7.16152827013285e-06,"PC07578_MSA1001"
"1508","Sellimonas",0,"PC07578_MSA1001"
"1509","Serratia",0.00971103233430014,"PC07578_MSA1001"
"1510","Succiniclasticum",7.16152827013285e-06,"PC07578_MSA1001"
"1511","Tyzzerella",0,"PC07578_MSA1001"
"1512","Tyzzerella 3",0,"PC07578_MSA1001"
"1513","Acinetobacter",0.0757549265310616,"PC07578_MSA1002"
"1514","Actinomyces",0.0146031252630829,"PC07578_MSA1002"
"1515","Alistipes",3.88553222077594e-05,"PC07578_MSA1002"
"1516","Anaerostipes",6.47588703462657e-06,"PC07578_MSA1002"
"1517","Bacteroides",0.0643120341408765,"PC07578_MSA1002"
"1518","Bifidobacterium",0.0386416179356167,"PC07578_MSA1002"
"1519","Bilophila",1.94276611038797e-05,"PC07578_MSA1002"
"1520","Clostridium",NA,"PC07578_MSA1002"
"1521","Lachnoclostridium",3.23794351731328e-05,"PC07578_MSA1002"
"1522","Collinsella",0,"PC07578_MSA1002"
"1523","Coprobacillus",NA,"PC07578_MSA1002"
"1524","Cryptococcus",NA,"PC07578_MSA1002"
"1525","Deinococcus",0.00670901896787312,"PC07578_MSA1002"
"1526","Enterococcus",0.0228663571192664,"PC07578_MSA1002"
"1527","Fusobacterium",1.29517740692531e-05,"PC07578_MSA1002"
"1528","Helicobacter",0.0312008237328308,"PC07578_MSA1002"
"1529","Listeria",5.18070962770125e-05,"PC07578_MSA1002"
"1530","Neisseria",0.0309353123644111,"PC07578_MSA1002"
"1531","Paenibacillus",6.47588703462657e-06,"PC07578_MSA1002"
"1532","Parabacteroides",6.47588703462657e-06,"PC07578_MSA1002"
"1533","Pediococcus",6.47588703462657e-06,"PC07578_MSA1002"
"1534","Porphyromonadaceae",NA,"PC07578_MSA1002"
"1535","Propionibacterium",NA,"PC07578_MSA1002"
"1536","Pseudomonas",0.0100635284518097,"PC07578_MSA1002"
"1537","Pyramidobacter",0,"PC07578_MSA1002"
"1538","Ralstonia",0,"PC07578_MSA1002"
"1539","Rhodobacter",0.00314728109882851,"PC07578_MSA1002"
"1540","Saccharomyces",NA,"PC07578_MSA1002"
"1541","Salmonella",NA,"PC07578_MSA1002"
"1542","Streptococcus",0.0941270180482972,"PC07578_MSA1002"
"1543","Subdoligranulum",1.94276611038797e-05,"PC07578_MSA1002"
"1544","Clostridium innocuum group",0,"PC07578_MSA1002"
"1545","Eubacterium coprostanoligenes group",6.47588703462657e-06,"PC07578_MSA1002"
"1546","Eubacterium eligens group",0,"PC07578_MSA1002"
"1547","Eubacterium hallii group",0,"PC07578_MSA1002"
"1548","Eubacterium rectale group",5.18070962770125e-05,"PC07578_MSA1002"
"1549","Eubacterium ventriosum group",0,"PC07578_MSA1002"
"1550","Eubacterium xylanophilum group",0,"PC07578_MSA1002"
"1551","Ruminococcus gauvreauii group",0,"PC07578_MSA1002"
"1552","Ruminococcus torques group",0,"PC07578_MSA1002"
"1553","Adlercreutzia",0,"PC07578_MSA1002"
"1554","Akkermansia",5.18070962770125e-05,"PC07578_MSA1002"
"1555","Ambiguous_taxa",0.200804305169701,"PC07578_MSA1002"
"1556","Anaerofilum",0,"PC07578_MSA1002"
"1557","Anaerotruncus",6.47588703462657e-06,"PC07578_MSA1002"
"1558","Blautia",3.23794351731328e-05,"PC07578_MSA1002"
"1559","Butyricicoccus",0,"PC07578_MSA1002"
"1560","Candidatus Stoquefichus",6.47588703462657e-06,"PC07578_MSA1002"
"1561","Carnobacterium",6.47588703462657e-06,"PC07578_MSA1002"
"1562","Christensenellaceae R-7 group",0,"PC07578_MSA1002"
"1563","Clostridium sensu stricto 1",0.16638496558066,"PC07578_MSA1002"
"1564","Coprococcus 1",0,"PC07578_MSA1002"
"1565","Coprococcus 2",2.59035481385063e-05,"PC07578_MSA1002"
"1566","Coprococcus 3",0,"PC07578_MSA1002"
"1567","Defluviitaleaceae UCG-011",0,"PC07578_MSA1002"
"1568","Dialister",0,"PC07578_MSA1002"
"1569","Dorea",0,"PC07578_MSA1002"
"1570","Eisenbergiella",0,"PC07578_MSA1002"
"1571","Enterobacter",0.00148297813092948,"PC07578_MSA1002"
"1572","Erwinia",6.47588703462657e-06,"PC07578_MSA1002"
"1573","Erysipelatoclostridium",0,"PC07578_MSA1002"
"1574","Erysipelotrichaceae UCG-003",0,"PC07578_MSA1002"
"1575","Faecalibacterium",3.23794351731328e-05,"PC07578_MSA1002"
"1576","Family XIII AD3011 group",0,"PC07578_MSA1002"
"1577","Flavonifractor",0,"PC07578_MSA1002"
"1578","Fusicatenibacter",6.47588703462657e-06,"PC07578_MSA1002"
"1579","Gordonibacter",0,"PC07578_MSA1002"
"1580","Gossypium arboreum",0,"PC07578_MSA1002"
"1581","Holdemania",0,"PC07578_MSA1002"
"1582","Hungatella",6.47588703462657e-06,"PC07578_MSA1002"
"1583","Intestinibacter",0,"PC07578_MSA1002"
"1584","Intestinimonas",0,"PC07578_MSA1002"
"1585","Kluyvera",0,"PC07578_MSA1002"
"1586","Lachnospira",1.29517740692531e-05,"PC07578_MSA1002"
"1587","Lachnospiraceae FCS020 group",6.47588703462657e-06,"PC07578_MSA1002"
"1588","Lachnospiraceae ND3007 group",0,"PC07578_MSA1002"
"1589","Lachnospiraceae NK4A136 group",1.29517740692531e-05,"PC07578_MSA1002"
"1590","Lachnospiraceae UCG-001",0,"PC07578_MSA1002"
"1591","Lachnospiraceae UCG-004",0,"PC07578_MSA1002"
"1592","Lachnospiraceae UCG-008",0,"PC07578_MSA1002"
"1593","Lactonifactor",0,"PC07578_MSA1002"
"1594","Marvinbryantia",0,"PC07578_MSA1002"
"1595","Odoribacter",0,"PC07578_MSA1002"
"1596","Oryza sativa Indica Group (long-grained rice)",0,"PC07578_MSA1002"
"1597","Other",0.00201400086776886,"PC07578_MSA1002"
"1598","Oxalobacter",0,"PC07578_MSA1002"
"1599","Parasutterella",0,"PC07578_MSA1002"
"1600","Phascolarctobacterium",0,"PC07578_MSA1002"
"1601","Porphyromonas",0.0495664393630318,"PC07578_MSA1002"
"1602","Raoultella",9.71383055193985e-05,"PC07578_MSA1002"
"1603","Roseburia",1.29517740692531e-05,"PC07578_MSA1002"
"1604","Ruminiclostridium",6.47588703462657e-06,"PC07578_MSA1002"
"1605","Ruminiclostridium 5",0,"PC07578_MSA1002"
"1606","Ruminiclostridium 9",0,"PC07578_MSA1002"
"1607","Ruminococcaceae NK4A214 group",6.47588703462657e-06,"PC07578_MSA1002"
"1608","Ruminococcaceae UCG-002",1.29517740692531e-05,"PC07578_MSA1002"
"1609","Ruminococcaceae UCG-003",6.47588703462657e-06,"PC07578_MSA1002"
"1610","Ruminococcaceae UCG-004",0,"PC07578_MSA1002"
"1611","Ruminococcaceae UCG-005",1.94276611038797e-05,"PC07578_MSA1002"
"1612","Ruminococcaceae UCG-013",0,"PC07578_MSA1002"
"1613","Ruminococcaceae UCG-014",6.47588703462657e-06,"PC07578_MSA1002"
"1614","Ruminococcus 1",3.23794351731328e-05,"PC07578_MSA1002"
"1615","Ruminococcus 2",3.88553222077594e-05,"PC07578_MSA1002"
"1616","Sellimonas",0,"PC07578_MSA1002"
"1617","Serratia",0.00403447762257235,"PC07578_MSA1002"
"1618","Succiniclasticum",6.47588703462657e-06,"PC07578_MSA1002"
"1619","Tyzzerella",0,"PC07578_MSA1002"
"1620","Tyzzerella 3",0,"PC07578_MSA1002"
"1621","Acinetobacter",0.00226983410678323,"PC07578_MSA1003"
"1622","Actinomyces",5.38833022381777e-05,"PC07578_MSA1003"
"1623","Alistipes",6.06187150179499e-05,"PC07578_MSA1003"
"1624","Anaerostipes",1.34708255595444e-05,"PC07578_MSA1003"
"1625","Bacteroides",0.000437801830685194,"PC07578_MSA1003"
"1626","Bifidobacterium",0.000107766604476355,"PC07578_MSA1003"
"1627","Bilophila",0,"PC07578_MSA1003"
"1628","Clostridium",NA,"PC07578_MSA1003"
"1629","Lachnoclostridium",6.73541277977221e-06,"PC07578_MSA1003"
"1630","Collinsella",0,"PC07578_MSA1003"
"1631","Coprobacillus",NA,"PC07578_MSA1003"
"1632","Cryptococcus",NA,"PC07578_MSA1003"
"1633","Deinococcus",4.04124766786333e-05,"PC07578_MSA1003"
"1634","Enterococcus",0.000303093575089749,"PC07578_MSA1003"
"1635","Fusobacterium",2.69416511190888e-05,"PC07578_MSA1003"
"1636","Helicobacter",0.000929486963608565,"PC07578_MSA1003"
"1637","Listeria",7.40895405774943e-05,"PC07578_MSA1003"
"1638","Neisseria",0.000835191184691754,"PC07578_MSA1003"
"1639","Paenibacillus",1.34708255595444e-05,"PC07578_MSA1003"
"1640","Parabacteroides",3.3677063898861e-05,"PC07578_MSA1003"
"1641","Pediococcus",2.69416511190888e-05,"PC07578_MSA1003"
"1642","Porphyromonadaceae",NA,"PC07578_MSA1003"
"1643","Propionibacterium",NA,"PC07578_MSA1003"
"1644","Pseudomonas",0.0025931339202123,"PC07578_MSA1003"
"1645","Pyramidobacter",6.73541277977221e-06,"PC07578_MSA1003"
"1646","Ralstonia",6.73541277977221e-06,"PC07578_MSA1003"
"1647","Rhodobacter",0.0111201664994039,"PC07578_MSA1003"
"1648","Saccharomyces",NA,"PC07578_MSA1003"
"1649","Salmonella",NA,"PC07578_MSA1003"
"1650","Streptococcus",0.16055203443143,"PC07578_MSA1003"
"1651","Subdoligranulum",1.34708255595444e-05,"PC07578_MSA1003"
"1652","Clostridium innocuum group",6.73541277977221e-06,"PC07578_MSA1003"
"1653","Eubacterium coprostanoligenes group",1.34708255595444e-05,"PC07578_MSA1003"
"1654","Eubacterium eligens group",0,"PC07578_MSA1003"
"1655","Eubacterium hallii group",6.73541277977221e-06,"PC07578_MSA1003"
"1656","Eubacterium rectale group",5.38833022381777e-05,"PC07578_MSA1003"
"1657","Eubacterium ventriosum group",0,"PC07578_MSA1003"
"1658","Eubacterium xylanophilum group",6.73541277977221e-06,"PC07578_MSA1003"
"1659","Ruminococcus gauvreauii group",0,"PC07578_MSA1003"
"1660","Ruminococcus torques group",6.73541277977221e-06,"PC07578_MSA1003"
"1661","Adlercreutzia",0,"PC07578_MSA1003"
"1662","Akkermansia",0.000107766604476355,"PC07578_MSA1003"
"1663","Ambiguous_taxa",0.0767028807360459,"PC07578_MSA1003"
"1664","Anaerofilum",0,"PC07578_MSA1003"
"1665","Anaerotruncus",6.73541277977221e-06,"PC07578_MSA1003"
"1666","Blautia",4.71478894584055e-05,"PC07578_MSA1003"
"1667","Butyricicoccus",0,"PC07578_MSA1003"
"1668","Candidatus Stoquefichus",0,"PC07578_MSA1003"
"1669","Carnobacterium",0,"PC07578_MSA1003"
"1670","Christensenellaceae R-7 group",6.73541277977221e-06,"PC07578_MSA1003"
"1671","Clostridium sensu stricto 1",0.0728771662771353,"PC07578_MSA1003"
"1672","Coprococcus 1",0,"PC07578_MSA1003"
"1673","Coprococcus 2",2.02062383393166e-05,"PC07578_MSA1003"
"1674","Coprococcus 3",0,"PC07578_MSA1003"
"1675","Defluviitaleaceae UCG-011",0,"PC07578_MSA1003"
"1676","Dialister",6.73541277977221e-06,"PC07578_MSA1003"
"1677","Dorea",0,"PC07578_MSA1003"
"1678","Eisenbergiella",0,"PC07578_MSA1003"
"1679","Enterobacter",0.00501114710815052,"PC07578_MSA1003"
"1680","Erwinia",4.71478894584055e-05,"PC07578_MSA1003"
"1681","Erysipelatoclostridium",6.73541277977221e-06,"PC07578_MSA1003"
"1682","Erysipelotrichaceae UCG-003",0,"PC07578_MSA1003"
"1683","Faecalibacterium",3.3677063898861e-05,"PC07578_MSA1003"
"1684","Family XIII AD3011 group",6.73541277977221e-06,"PC07578_MSA1003"
"1685","Flavonifractor",0,"PC07578_MSA1003"
"1686","Fusicatenibacter",0,"PC07578_MSA1003"
"1687","Gordonibacter",0,"PC07578_MSA1003"
"1688","Gossypium arboreum",0,"PC07578_MSA1003"
"1689","Holdemania",0,"PC07578_MSA1003"
"1690","Hungatella",0,"PC07578_MSA1003"
"1691","Intestinibacter",6.73541277977221e-06,"PC07578_MSA1003"
"1692","Intestinimonas",0,"PC07578_MSA1003"
"1693","Kluyvera",0,"PC07578_MSA1003"
"1694","Lachnospira",1.34708255595444e-05,"PC07578_MSA1003"
"1695","Lachnospiraceae FCS020 group",0,"PC07578_MSA1003"
"1696","Lachnospiraceae ND3007 group",0,"PC07578_MSA1003"
"1697","Lachnospiraceae NK4A136 group",4.04124766786333e-05,"PC07578_MSA1003"
"1698","Lachnospiraceae UCG-001",0,"PC07578_MSA1003"
"1699","Lachnospiraceae UCG-004",0,"PC07578_MSA1003"
"1700","Lachnospiraceae UCG-008",0,"PC07578_MSA1003"
"1701","Lactonifactor",0,"PC07578_MSA1003"
"1702","Marvinbryantia",0,"PC07578_MSA1003"
"1703","Odoribacter",0,"PC07578_MSA1003"
"1704","Oryza sativa Indica Group (long-grained rice)",0,"PC07578_MSA1003"
"1705","Other",0.0025931339202123,"PC07578_MSA1003"
"1706","Oxalobacter",0,"PC07578_MSA1003"
"1707","Parasutterella",0,"PC07578_MSA1003"
"1708","Phascolarctobacterium",0,"PC07578_MSA1003"
"1709","Porphyromonas",0.174022859990975,"PC07578_MSA1003"
"1710","Raoultella",0.000222268621732483,"PC07578_MSA1003"
"1711","Roseburia",4.04124766786333e-05,"PC07578_MSA1003"
"1712","Ruminiclostridium",0,"PC07578_MSA1003"
"1713","Ruminiclostridium 5",1.34708255595444e-05,"PC07578_MSA1003"
"1714","Ruminiclostridium 9",0,"PC07578_MSA1003"
"1715","Ruminococcaceae NK4A214 group",1.34708255595444e-05,"PC07578_MSA1003"
"1716","Ruminococcaceae UCG-002",2.69416511190888e-05,"PC07578_MSA1003"
"1717","Ruminococcaceae UCG-003",2.02062383393166e-05,"PC07578_MSA1003"
"1718","Ruminococcaceae UCG-004",6.73541277977221e-06,"PC07578_MSA1003"
"1719","Ruminococcaceae UCG-005",2.02062383393166e-05,"PC07578_MSA1003"
"1720","Ruminococcaceae UCG-013",0,"PC07578_MSA1003"
"1721","Ruminococcaceae UCG-014",0,"PC07578_MSA1003"
"1722","Ruminococcus 1",4.71478894584055e-05,"PC07578_MSA1003"
"1723","Ruminococcus 2",0.000114502017256128,"PC07578_MSA1003"
"1724","Sellimonas",0,"PC07578_MSA1003"
"1725","Serratia",0.014871791417737,"PC07578_MSA1003"
"1726","Succiniclasticum",2.02062383393166e-05,"PC07578_MSA1003"
"1727","Tyzzerella",0,"PC07578_MSA1003"
"1728","Tyzzerella 3",6.73541277977221e-06,"PC07578_MSA1003"
"1729","Acinetobacter",7.11789367290431e-06,"PC07578_Seq200"
"1730","Actinomyces",0,"PC07578_Seq200"
"1731","Alistipes",5.69431493832345e-05,"PC07578_Seq200"
"1732","Anaerostipes",7.11789367290431e-06,"PC07578_Seq200"
"1733","Bacteroides",0.000242008384878747,"PC07578_Seq200"
"1734","Bifidobacterium",0,"PC07578_Seq200"
"1735","Bilophila",0,"PC07578_Seq200"
"1736","Clostridium",NA,"PC07578_Seq200"
"1737","Lachnoclostridium",2.13536810187129e-05,"PC07578_Seq200"
"1738","Collinsella",0,"PC07578_Seq200"
"1739","Coprobacillus",NA,"PC07578_Seq200"
"1740","Cryptococcus",NA,"PC07578_Seq200"
"1741","Deinococcus",0,"PC07578_Seq200"
"1742","Enterococcus",0.0835854254009154,"PC07578_Seq200"
"1743","Fusobacterium",2.13536810187129e-05,"PC07578_Seq200"
"1744","Helicobacter",0,"PC07578_Seq200"
"1745","Listeria",0.152109387789965,"PC07578_Seq200"
"1746","Neisseria",0,"PC07578_Seq200"
"1747","Paenibacillus",0,"PC07578_Seq200"
"1748","Parabacteroides",1.42357873458086e-05,"PC07578_Seq200"
"1749","Pediococcus",7.11789367290431e-06,"PC07578_Seq200"
